q2,q10a,q10c,q4,country,weight,satisfaction_value,fav_us_value,fav_China_value,econ_value
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Satisfied,Very favorable,Very favorable,Very good,Nigeria,0.884476534,2.0,1.0,1.0,1.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,1.0,1.0,4.0
Satisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,2.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,2.0,1.0,2.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,2.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,2.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,3.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,3.0,3.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat good,Nigeria,0.884476534,5.0,3.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.869565217,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Nigeria,0.869565217,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.869565217,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.869565217,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.869565217,5.0,1.0,2.0,4.0
Satisfied,Very favorable,Very favorable,Very good,Nigeria,0.884476534,2.0,1.0,1.0,1.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,4.0,1.0,4.0
Dissatisfied,Don’t know,Don’t know,Somewhat good,Nigeria,0.869565217,5.0,,,2.0
Satisfied,Very favorable,Very favorable,Very good,Nigeria,0.884476534,2.0,1.0,1.0,1.0
Satisfied,Very favorable,Very favorable,Very good,Nigeria,0.884476534,2.0,1.0,1.0,1.0
Satisfied,Very favorable,Very favorable,Very good,Nigeria,0.884476534,2.0,1.0,1.0,1.0
Dissatisfied,Very favorable,Very favorable,Very good,Nigeria,0.884476534,5.0,1.0,1.0,1.0
Satisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,2.0,1.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,4.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,2.0,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,3.0,3.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,3.0,1.0,3.0
Dissatisfied,Very favorable,Don’t know,Somewhat good,Nigeria,0.884476534,5.0,1.0,,2.0
Dissatisfied,Very unfavorable,Don’t know,Somewhat good,Nigeria,0.884476534,5.0,4.0,,2.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,4.0,4.0
Dissatisfied,Very unfavorable,Very unfavorable,Very bad,Nigeria,0.884476534,5.0,4.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,4.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,2.0,2.0,2.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,4.0,4.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,5.0,2.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,3.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,1.0,3.0
Satisfied,Very favorable,Somewhat favorable,Somewhat good,Nigeria,0.884476534,2.0,1.0,2.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very unfavorable,Very bad,Nigeria,0.884476534,5.0,2.0,4.0,4.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,3.0,3.0
Dissatisfied,Very unfavorable,Very unfavorable,Somewhat good,Nigeria,0.884476534,5.0,4.0,4.0,2.0
Satisfied,Somewhat favorable,Somewhat unfavorable,Somewhat good,Nigeria,0.884476534,2.0,2.0,3.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Somewhat favorable,Very unfavorable,Somewhat good,Nigeria,0.884476534,5.0,2.0,4.0,2.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,3.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Nigeria,0.869565217,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Somewhat good,Nigeria,0.884476534,5.0,4.0,3.0,2.0
Dissatisfied,Very favorable,Somewhat unfavorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,3.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,2.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,1.0,2.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Nigeria,1.158392435,2.0,3.0,3.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,3.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,2.0,3.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,3.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,2.0,1.0,4.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,3.0,2.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Very good,Nigeria,1.158392435,2.0,4.0,2.0,1.0
Dissatisfied,Very unfavorable,Somewhat unfavorable,Very bad,Nigeria,1.158392435,5.0,4.0,3.0,4.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Satisfied,Very unfavorable,Very favorable,Very good,Nigeria,1.158392435,2.0,4.0,1.0,1.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,3.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,4.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,2.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,1.0,1.0,4.0
Satisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,2.0,3.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Satisfied,Somewhat unfavorable,Very favorable,Somewhat good,Nigeria,0.869565217,2.0,3.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,1.0,3.0
Satisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,2.0,1.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.869565217,5.0,1.0,1.0,2.0
Satisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,2.0,1.0,1.0,2.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,4.0,2.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,2.0,3.0
Satisfied,Very unfavorable,Somewhat favorable,Very good,Nigeria,1.158392435,2.0,4.0,2.0,1.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Satisfied,Very favorable,Somewhat favorable,Very good,Nigeria,0.884476534,2.0,1.0,2.0,1.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,4.0,2.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,1.158392435,5.0,1.0,3.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,1.0,3.0
Satisfied,Very favorable,Very unfavorable,Very good,Nigeria,0.884476534,2.0,1.0,4.0,1.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,1.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,4.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Somewhat favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,2.0,1.0,2.0
Dissatisfied,Very favorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,1.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,0.884476534,5.0,4.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very favorable,Very unfavorable,Somewhat good,Nigeria,1.158392435,5.0,1.0,4.0,2.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very favorable,Somewhat unfavorable,Very bad,Nigeria,0.884476534,5.0,1.0,3.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very favorable,Very favorable,Very bad,Nigeria,0.884476534,5.0,1.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Don’t know,Very bad,Nigeria,1.158392435,5.0,4.0,,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Very unfavorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,4.0,3.0
Dissatisfied,Somewhat favorable,Somewhat unfavorable,Somewhat bad,Nigeria,0.884476534,5.0,2.0,3.0,3.0
Dissatisfied,Very favorable,Somewhat favorable,Somewhat bad,Nigeria,0.884476534,5.0,1.0,2.0,3.0
Dissatisfied,Somewhat favorable,Somewhat favorable,Very bad,Nigeria,0.884476534,5.0,2.0,2.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,2.0,3.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,3.0,2.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Satisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Nigeria,1.158392435,2.0,3.0,3.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,1.0,2.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Somewhat unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,3.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,1.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,4.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,4.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Very bad,Nigeria,1.158392435,5.0,3.0,2.0,4.0
Dissatisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,5.0,3.0,1.0,4.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,2.0,3.0
Dissatisfied,Very unfavorable,Very favorable,Somewhat good,Nigeria,1.158392435,5.0,4.0,1.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,5.0,3.0,2.0,2.0
Dissatisfied,Very unfavorable,Somewhat favorable,Somewhat bad,Nigeria,1.158392435,5.0,4.0,2.0,3.0
Satisfied,Somewhat unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,3.0,2.0,2.0
Dissatisfied,Somewhat unfavorable,Somewhat unfavorable,Somewhat good,Nigeria,1.158392435,5.0,3.0,3.0,2.0
Satisfied,Somewhat unfavorable,Very favorable,Very bad,Nigeria,1.158392435,2.0,3.0,1.0,4.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Somewhat favorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,2.0,2.0
Satisfied,Very unfavorable,Very unfavorable,Somewhat good,Nigeria,1.158392435,2.0,4.0,4.0,2.0
